#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2023 01 20 10 10 320  3.0  4.0    MM    MM    MM  MM 1019.9  12.3  14.1    MM   MM   MM    MM
2023 01 20 10 00 320  3.0  4.0    MM    MM    MM  MM 1019.9  12.3  14.1    MM   MM +0.6    MM
2023 01 20 09 50 320  4.0  4.0   1.5    15   6.8 261 1019.8  12.3  14.1    MM   MM   MM    MM
2023 01 20 09 40 330  4.0  5.0    MM    MM    MM  MM 1019.7  12.3  14.1    MM   MM   MM    MM
2023 01 20 09 30 320  4.0  6.0    MM    MM    MM  MM 1019.6  12.3  14.1    MM   MM   MM    MM
2023 01 20 09 20 320  5.0  6.0   1.5    13   6.4 251 1019.5  12.2  14.1    MM   MM   MM    MM
2023 01 20 09 10 320  5.0  6.0   1.5    MM   6.4 251 1019.3  12.2  14.1    MM   MM   MM    MM
2023 01 20 09 00 320  4.0  6.0    MM    MM    MM  MM 1019.3  12.3  14.1    MM   MM +0.4    MM
2023 01 20 08 50 320  4.0  5.0   1.5    13   6.4 263 1019.2  12.4  14.1    MM   MM   MM    MM
2023 01 20 08 40 320  4.0  5.0    MM    MM    MM  MM 1019.2  12.4  14.1    MM   MM   MM    MM
2023 01 20 08 30 320  4.0  5.0    MM    MM    MM  MM 1019.3  12.4  14.1    MM   MM   MM    MM
2023 01 20 08 20 320  4.0  5.0   1.5    12   6.4 259 1019.3  12.5  14.1    MM   MM   MM    MM
2023 01 20 08 10 320  4.0  5.0   1.5    MM   6.4 259 1019.3  12.6  14.2    MM   MM   MM    MM
2023 01 20 08 00 320  4.0  5.0    MM    MM    MM  MM 1019.2  12.6  14.1    MM   MM +0.7    MM
2023 01 20 07 50 300  3.0  4.0   1.3    13   5.9 263 1019.2  12.7  14.1    MM   MM   MM    MM
2023 01 20 07 40 300  2.0  3.0    MM    MM    MM  MM 1019.3  12.8  14.1    MM   MM   MM    MM
2023 01 20 07 30 310  3.0  4.0    MM    MM    MM  MM 1019.3  12.8  14.1    MM   MM   MM    MM
2023 01 20 07 20 300  2.0  3.0   1.5    12   6.3 253 1019.4  12.9  14.1    MM   MM   MM    MM
2023 01 20 07 10 330  1.0  2.0    MM    MM    MM  MM 1019.4  13.0  14.1    MM   MM   MM    MM
2023 01 20 07 00 310  1.0  2.0    MM    MM    MM  MM 1019.4  13.1  14.2    MM   MM +1.4    MM
2023 01 20 06 50 340  1.0  2.0   1.6    13   6.2 262 1019.4  13.0  14.1    MM   MM   MM    MM
2023 01 20 06 40 330  2.0  2.0    MM    MM    MM  MM 1019.3  13.0  14.1    MM   MM   MM    MM
2023 01 20 06 30 330  2.0  3.0    MM    MM    MM  MM 1019.2  13.1  14.1    MM   MM   MM    MM
2023 01 20 06 20 340  3.0  3.0   1.5    14   5.8 242 1019.1  13.1  14.2    MM   MM   MM    MM
2023 01 20 06 10 340  3.0  4.0   1.5    MM   5.8 242 1018.9  13.1  14.2    MM   MM   MM    MM
2023 01 20 06 00 340  4.0  5.0    MM    MM    MM  MM 1018.9  13.2  14.1    MM   MM +1.3    MM
2023 01 20 05 50 330  4.0  5.0   1.6    14   5.7 256 1018.9  13.2  14.2    MM   MM   MM    MM
2023 01 20 05 40 330  4.0  6.0    MM    MM    MM  MM 1018.8  13.2  14.2    MM   MM   MM    MM
2023 01 20 05 30 340  5.0  6.0    MM    MM    MM  MM 1018.7  13.2  14.2    MM   MM   MM    MM
2023 01 20 05 20 320  5.0  7.0   1.6    15   5.5 276 1018.7  13.1  14.2    MM   MM   MM    MM
2023 01 20 05 10 320  6.0  7.0   1.6    MM   5.5 276 1018.6  13.1  14.2    MM   MM   MM    MM
2023 01 20 05 00 310  7.0  8.0    MM    MM    MM  MM 1018.6  13.1  14.2    MM   MM +1.6    MM
2023 01 20 04 50 310  7.0  9.0   1.7    13   5.5 254 1018.5  12.9  14.2    MM   MM   MM    MM
2023 01 20 04 40 310  8.0  9.0   1.7    MM   5.5 254 1018.4  13.0  14.2    MM   MM   MM    MM
2023 01 20 04 30 310  8.0 10.0    MM    MM    MM  MM 1018.3  13.0  14.2    MM   MM   MM    MM
2023 01 20 04 20 310  8.0 10.0   1.7     6   5.1 262 1018.3  13.1  14.2    MM   MM   MM    MM
2023 01 20 04 10 310  8.0 10.0   1.7    MM   5.1 262 1018.2  13.2  14.2    MM   MM   MM    MM
2023 01 20 04 00 310  8.0 10.0    MM    MM    MM  MM 1018.0  13.3  14.2    MM   MM +1.3    MM
2023 01 20 03 50 310  9.0 11.0   1.9    13   5.3 273 1017.9  13.2  14.2    MM   MM   MM    MM
2023 01 20 03 40 310  9.0 11.0    MM    MM    MM  MM 1017.9  13.3  14.2    MM   MM   MM    MM
2023 01 20 03 30 310 10.0 12.0    MM    MM    MM  MM 1017.9  13.3  14.2    MM   MM   MM    MM
2023 01 20 03 20 310 10.0 12.0   1.9     6   5.3 277 1017.8  13.4  14.2    MM   MM   MM    MM
2023 01 20 03 10 310 10.0 12.0    MM    MM    MM  MM 1017.8  13.4  14.2    MM   MM   MM    MM
2023 01 20 03 00 300 10.0 13.0    MM    MM    MM  MM 1017.7  13.3  14.2    MM   MM +0.8    MM
2023 01 20 02 50 300 10.0 13.0   1.9     6   5.1 284 1017.7  13.2  14.2    MM   MM   MM    MM
2023 01 20 02 40 300 11.0 13.0    MM    MM    MM  MM 1017.6  13.1  14.2    MM   MM   MM    MM
2023 01 20 02 30 300 11.0 14.0    MM    MM    MM  MM 1017.5  13.2  14.2    MM   MM   MM    MM
2023 01 20 02 20 300 12.0 14.0   1.9    14   5.1 290 1017.3  13.1  14.2    MM   MM   MM    MM
2023 01 20 02 10 300 12.0 15.0   1.9    MM   5.1 290 1017.3  13.1  14.2    MM   MM   MM    MM
2023 01 20 02 00 300 12.0 15.0    MM    MM    MM  MM 1017.2  13.0  14.2    MM   MM +0.3    MM
2023 01 20 01 50 300 12.0 15.0   1.9    13   5.1 235 1017.1  13.1  14.2    MM   MM   MM    MM
2023 01 20 01 40 300 13.0 16.0    MM    MM    MM  MM 1017.1  13.1  14.2    MM   MM   MM    MM
2023 01 20 01 30 300 13.0 16.0    MM    MM    MM  MM 1017.0  13.1  14.2    MM   MM   MM    MM
2023 01 20 01 20 300 13.0 15.0   1.8    14   5.0 271 1017.0  13.2  14.3    MM   MM   MM    MM
2023 01 20 01 10 290 12.0 15.0   1.8    MM   5.0 271 1016.9  13.3  14.2    MM   MM   MM    MM
2023 01 20 01 00 290 12.0 16.0    MM    MM    MM  MM 1016.8  13.4  14.3    MM   MM -0.5    MM
2023 01 20 00 50 290 12.0 16.0   1.8    13   5.0 271 1016.8  13.5  14.3    MM   MM   MM    MM
2023 01 20 00 40 290 13.0 16.0    MM    MM    MM  MM 1016.6  13.5  14.3    MM   MM   MM    MM
2023 01 20 00 30 290 12.0 15.0    MM    MM    MM  MM 1016.6  13.6  14.3    MM   MM   MM    MM
2023 01 20 00 20 280 11.0 14.0   1.7    14   4.9 257 1017.0  13.6  14.3    MM   MM   MM    MM
2023 01 20 00 10 280 11.0 14.0   1.7    MM   4.9 257 1017.1  13.7  14.3    MM   MM   MM    MM
2023 01 20 00 00 290 12.0 16.0    MM    MM    MM  MM 1017.0  13.7  14.3    MM   MM -1.3    MM
2023 01 19 23 50 290 12.0 15.0   1.6    15   4.8 310 1016.7  13.8  14.3    MM   MM   MM    MM
2023 01 19 23 40 290 12.0 16.0    MM    MM    MM  MM 1016.6  13.7  14.3    MM   MM   MM    MM
2023 01 19 23 20 290 13.0 16.0   1.7    14   4.8 241 1016.6  13.6  14.3    MM   MM   MM    MM
2023 01 19 23 10 290 12.0 15.0    MM    MM    MM  MM 1016.6  13.5  14.3    MM   MM   MM    MM
2023 01 19 23 00 290 13.0 16.0    MM    MM    MM  MM 1016.7  13.4  14.3    MM   MM -2.5    MM
2023 01 19 22 50 290 12.0 15.0   1.6    14   4.9 268 1016.8  13.4  14.3    MM   MM   MM    MM
2023 01 19 22 40 290 12.0 15.0    MM    MM    MM  MM 1016.9  13.3  14.3    MM   MM   MM    MM
2023 01 19 22 30 290 13.0 15.0    MM    MM    MM  MM 1017.1  13.3  14.3    MM   MM   MM    MM
2023 01 19 22 20 290 13.0 15.0   1.4    14   4.3 277 1017.2  13.2  14.3    MM   MM   MM    MM
2023 01 19 22 10 290 13.0 15.0   1.4    MM   4.3 277 1017.3  13.1  14.3    MM   MM   MM    MM
2023 01 19 22 00 300 12.0 15.0    MM    MM    MM  MM 1017.3  13.2  14.3    MM   MM -3.4    MM
2023 01 19 21 50 300 11.0 13.0   1.3    15   4.9 283 1017.4  13.2  14.3    MM   MM   MM    MM
2023 01 19 21 40 290 12.0 14.0   1.3    MM   4.9 283 1017.6  13.3  14.3    MM   MM   MM    MM
2023 01 19 21 30 290 11.0 14.0    MM    MM    MM  MM 1017.7  13.4  14.3    MM   MM   MM    MM
2023 01 19 21 20 280 11.0 14.0   1.4    13   5.9 285 1017.9  13.3  14.3    MM   MM   MM    MM
2023 01 19 21 10 280 10.0 13.0   1.4    MM   5.9 285 1018.1  13.4  14.3    MM   MM   MM    MM
2023 01 19 21 00 280  9.0 11.0    MM    MM    MM  MM 1018.2  13.4  14.3    MM   MM -2.7    MM
2023 01 19 20 50 270  8.0 11.0   1.3    14   6.2 263 1018.4  13.0  14.3    MM   MM   MM    MM
2023 01 19 20 40 270  8.0 10.0    MM    MM    MM  MM 1018.5  12.9  14.3    MM   MM   MM    MM
2023 01 19 20 30 270  8.0 10.0    MM    MM    MM  MM 1018.6  12.8  14.3    MM   MM   MM    MM
2023 01 19 20 20 260  8.0  9.0   1.2    15   6.5 257 1018.7  12.6  14.3    MM   MM   MM    MM
2023 01 19 20 10 260  6.0  8.0   1.2    MM   6.5 257 1018.9  12.5  14.3    MM   MM   MM    MM
2023 01 19 20 00 250  5.0  6.0    MM    MM    MM  MM 1019.0  12.2  14.3    MM   MM -1.8    MM
2023 01 19 19 50 260  5.0  7.0   1.3    15   6.8 285 1019.3  12.2  14.3    MM   MM   MM    MM
2023 01 19 19 40 260  6.0  7.0    MM    MM    MM  MM 1019.6  12.1  14.3    MM   MM   MM    MM
2023 01 19 19 30 260  6.0  7.0    MM    MM    MM  MM 1020.0  12.2  14.3    MM   MM   MM    MM
2023 01 19 19 20 270  6.0  7.0   1.3    14   6.3 275 1020.1  12.4  14.3    MM   MM   MM    MM
2023 01 19 19 10 270  6.0  7.0   1.3    MM   6.3 275 1020.4  12.3  14.3    MM   MM   MM    MM
2023 01 19 19 00 270  6.0  8.0    MM    MM    MM  MM 1020.5  12.6  14.3    MM   MM +0.0    MM
2023 01 19 18 50 280  7.0  8.0   1.2    13   5.9 255 1020.5  12.8  14.3    MM   MM   MM    MM
2023 01 19 18 40 280  7.0  8.0    MM    MM    MM  MM 1020.5  12.9  14.3    MM   MM   MM    MM
2023 01 19 18 30 280  7.0  9.0    MM    MM    MM  MM 1020.6  13.1  14.3    MM   MM   MM    MM
2023 01 19 18 20 280  6.0  8.0   1.2    13   5.9 284 1020.7  13.0  14.2    MM   MM   MM    MM
2023 01 19 18 10 270  6.0  8.0    MM    MM    MM  MM 1020.8  12.9  14.2    MM   MM   MM    MM
2023 01 19 18 00 270  7.0  8.0    MM    MM    MM  MM 1020.8  12.9  14.2    MM   MM +0.6    MM
2023 01 19 17 50 280  7.0  8.0   1.3    14   5.6 253 1020.8  13.3  14.2    MM   MM   MM    MM
2023 01 19 17 40 290  6.0  8.0    MM    MM    MM  MM 1020.8  13.4  14.2    MM   MM   MM    MM
2023 01 19 17 30 300  6.0  7.0    MM    MM    MM  MM 1020.7  13.4  14.2    MM   MM   MM    MM
2023 01 19 17 20 300  6.0  9.0   1.4    14   5.7 285 1020.7  13.3  14.2    MM   MM   MM    MM
2023 01 19 17 10 350  3.0  5.0    MM    MM    MM  MM 1020.8  12.7  14.2    MM   MM   MM    MM
2023 01 19 17 00 330  5.0  8.0    MM    MM    MM  MM 1020.8  12.5  14.2    MM   MM +1.3    MM
2023 01 19 16 50 330  7.0  9.0   1.4    15   5.4 261 1020.7  12.4  14.2    MM   MM   MM    MM
2023 01 19 16 40 340  6.0  8.0    MM    MM    MM  MM 1020.5  12.4  14.2    MM   MM   MM    MM
2023 01 19 16 30 330  8.0 10.0    MM    MM    MM  MM 1020.4  12.4  14.2    MM   MM   MM    MM
2023 01 19 16 20 330  7.0  9.0   1.4    13   6.1 256 1020.5  12.6  14.2    MM   MM   MM    MM
2023 01 19 16 10 310  8.0 10.0   1.4    MM   6.1 256 1020.5  12.6  14.2    MM   MM   MM    MM
2023 01 19 16 00 310  8.0 11.0    MM    MM    MM  MM 1020.5  12.6  14.2    MM   MM +0.3    MM
2023 01 19 15 50 310  7.0  9.0   1.2    14   6.5 256 1020.3  12.6  14.2    MM   MM   MM    MM
2023 01 19 15 40 310  2.0  8.0    MM    MM    MM  MM 1020.3  12.6  14.2    MM   MM   MM    MM
2023 01 19 15 30 320  1.0  3.0    MM    MM    MM  MM 1020.3  12.4  14.2    MM   MM   MM    MM
2023 01 19 15 20 360  2.0  3.0   1.3    14   6.8 267 1020.3  12.3  14.2    MM   MM   MM    MM
2023 01 19 15 10 360  2.0  3.0   1.3    MM   6.8 267 1020.2  12.2  14.2    MM   MM   MM    MM
2023 01 19 15 00 340  3.0  4.0    MM    MM    MM  MM 1020.3  12.2  14.2    MM   MM -0.0    MM
2023 01 19 14 50 340  3.0  4.0   1.3    14   6.9 256 1020.3  12.2  14.2    MM   MM   MM    MM
2023 01 19 14 40 350  3.0  4.0    MM    MM    MM  MM 1020.2  12.1  14.2    MM   MM   MM    MM
2023 01 19 14 30 360  3.0  4.0    MM    MM    MM  MM 1020.0  12.1  14.2    MM   MM   MM    MM
2023 01 19 14 20  30  3.0  4.0   1.3    14   6.9 274 1019.8  12.1  14.2    MM   MM   MM    MM
2023 01 19 14 10  40  4.0  5.0   1.3    MM   6.9 274 1019.7  12.1  14.2    MM   MM   MM    MM
2023 01 19 14 00  40  3.0  5.0    MM    MM    MM  MM 1019.7  12.1  14.2    MM   MM -0.7    MM
2023 01 19 13 50  40  2.0  3.0   1.3    12   6.9 268 1019.7  12.1  14.2    MM   MM   MM    MM
2023 01 19 13 40  20  2.0  2.0   1.3    MM   6.9 268 1019.8  12.1  14.3    MM   MM   MM    MM
2023 01 19 13 30 360  1.0  2.0    MM    MM    MM  MM 1019.8  12.1  14.2    MM   MM   MM    MM
2023 01 19 13 20  10  2.0  3.0   1.3    12   7.1 274 1019.8  12.1  14.2    MM   MM   MM    MM
2023 01 19 13 10 360  2.0  3.0   1.3    MM   7.1 274 1019.9  12.1  14.2    MM   MM   MM    MM
2023 01 19 13 00 360  2.0  2.0    MM    MM    MM  MM 1020.0  12.1  14.2    MM   MM -0.8    MM
2023 01 19 12 50  10  1.0  2.0   1.4    14   7.6 266 1020.0  12.3  14.2    MM   MM   MM    MM
2023 01 19 12 40 350  2.0  3.0    MM    MM    MM  MM 1020.1  12.3  14.2    MM   MM   MM    MM
2023 01 19 12 30 340  2.0  3.0    MM    MM    MM  MM 1020.0  12.3  14.2    MM   MM   MM    MM
2023 01 19 12 20 320  2.0  3.0   1.2    14   6.9 267 1020.0  12.3  14.2    MM   MM   MM    MM
2023 01 19 12 10 330  3.0  4.0   1.2    MM   6.9 267 1020.1  12.4  14.2    MM   MM   MM    MM
2023 01 19 12 00 330  3.0  4.0    MM    MM    MM  MM 1020.2  12.4  14.2    MM   MM -0.7    MM
2023 01 19 11 50 330  3.0  4.0   1.4    13   7.4 270 1020.3  12.4  14.2    MM   MM   MM    MM
2023 01 19 11 40 330  2.0  4.0    MM    MM    MM  MM 1020.3  12.5  14.2    MM   MM   MM    MM
2023 01 19 11 30 310  2.0  3.0    MM    MM    MM  MM 1020.3  12.6  14.2    MM   MM   MM    MM
2023 01 19 11 20 280  2.0  2.0   1.4    13   7.0 270 1020.3  12.6  14.2    MM   MM   MM    MM
2023 01 19 11 10 290  1.0  2.0   1.4    MM   7.0 270 1020.3  12.6  14.3    MM   MM   MM    MM
2023 01 19 11 00 340  1.0  2.0    MM    MM    MM  MM 1020.4  12.5  14.3    MM   MM -0.6    MM
2023 01 19 10 50 350  2.0  3.0   1.4    15   7.1 262 1020.4  12.6  14.2    MM   MM   MM    MM
2023 01 19 10 40 340  2.0  3.0    MM    MM    MM  MM 1020.5  12.6  14.2    MM   MM   MM    MM
2023 01 19 10 30 330  3.0  4.0    MM    MM    MM  MM 1020.8  12.6  14.2    MM   MM   MM    MM
2023 01 19 10 20 330  3.0  4.0   1.4    14   7.1 253 1020.8  12.7  14.2    MM   MM   MM    MM
2023 01 19 10 10 320  3.0  4.0    MM    MM    MM  MM 1020.8  12.7  14.2    MM   MM   MM    MM
2023 01 19 10 00 310  3.0  4.0    MM    MM    MM  MM 1020.9  12.7  14.2    MM   MM -0.3    MM
2023 01 19 09 50 290  2.0  3.0   1.5    14   7.4 256 1020.8  12.6  14.2    MM   MM   MM    MM
2023 01 19 09 40 270  2.0  3.0   1.5    MM   7.4 256 1020.9  12.6  14.2    MM   MM   MM    MM
2023 01 19 09 30 260  3.0  4.0    MM    MM    MM  MM 1020.9  12.6  14.2    MM   MM   MM    MM
2023 01 19 09 20 250  4.0  6.0   1.6    13   7.4 259 1020.8  12.5  14.2    MM   MM   MM    MM
2023 01 19 09 10 250  5.0  7.0   1.6    MM   7.4 259 1020.9  12.5  14.2    MM   MM   MM    MM
2023 01 19 09 00 250  5.0  7.0    MM    MM    MM  MM 1020.9  12.6  14.2    MM   MM +0.0    MM
2023 01 19 08 50 260  5.0  6.0   1.4    12   6.7 259 1020.9  12.5  14.3    MM   MM   MM    MM
2023 01 19 08 40 260  5.0  6.0    MM    MM    MM  MM 1021.0  12.5  14.3    MM   MM   MM    MM
2023 01 19 08 30 270  5.0  7.0    MM    MM    MM  MM 1021.0  12.6  14.2    MM   MM   MM    MM
2023 01 19 08 20 270  5.0  6.0   1.4    13   7.0 272 1021.1  12.7  14.3    MM   MM   MM    MM
2023 01 19 08 10 280  5.0  7.0   1.4    MM   7.0 272 1021.0  12.6  14.3    MM   MM   MM    MM
2023 01 19 08 00 280  5.0  7.0    MM    MM    MM  MM 1021.0  12.6  14.3    MM   MM +0.0    MM
2023 01 19 07 50 280  5.0  6.0   1.4    12   7.3 268 1021.1  12.7  14.3    MM   MM   MM    MM
2023 01 19 07 40 270  5.0  6.0   1.4    MM   7.3 268 1021.2  12.7  14.3    MM   MM   MM    MM
2023 01 19 07 30 270  4.0  6.0    MM    MM    MM  MM 1021.2  12.8  14.3    MM   MM   MM    MM
2023 01 19 07 20 270  4.0  6.0   1.5    14   7.7 263 1021.2  12.8  14.3    MM   MM   MM    MM
2023 01 19 07 10 270  3.0  5.0    MM    MM    MM  MM 1021.2  13.1  14.3    MM   MM   MM    MM
2023 01 19 07 00 280  2.0  3.0    MM    MM    MM  MM 1021.1  13.1  14.3    MM   MM +0.5    MM
2023 01 19 06 50 300  2.0  3.0   1.4    10   7.6 267 1021.1  13.1  14.3    MM   MM   MM    MM
2023 01 19 06 40 310  3.0  4.0    MM    MM    MM  MM 1021.2  13.2  14.3    MM   MM   MM    MM
2023 01 19 06 30 300  2.0  3.0    MM    MM    MM  MM 1021.3  13.3  14.3    MM   MM   MM    MM
2023 01 19 06 20 300  2.0  3.0   1.4    12   7.4 259 1021.1  13.3  14.3    MM   MM   MM    MM
2023 01 19 06 10 300  1.0  2.0    MM    MM    MM  MM 1021.0  13.3  14.3    MM   MM   MM    MM
2023 01 19 06 00 300  1.0  2.0    MM    MM    MM  MM 1020.9  13.3  14.3    MM   MM -0.0    MM
2023 01 19 05 50 290  1.0  2.0   1.4    14   7.6 262 1021.0  13.2  14.3    MM   MM   MM    MM
2023 01 19 05 40 290  1.0  2.0    MM    MM    MM  MM 1021.0  13.2  14.3    MM   MM   MM    MM
2023 01 19 05 30 280  2.0  2.0    MM    MM    MM  MM 1021.0  13.2  14.3    MM   MM   MM    MM
2023 01 19 05 20 280  2.0  3.0   1.4    15   7.8 257 1020.9  13.2  14.3    MM   MM   MM    MM
2023 01 19 05 10 270  2.0  3.0    MM    MM    MM  MM 1020.8  13.1  14.3    MM   MM   MM    MM
2023 01 19 05 00 260  2.0  3.0    MM    MM    MM  MM 1020.7  13.1  14.3    MM   MM +0.3    MM
2023 01 19 04 50 260  3.0  4.0   1.4    12   7.8 258 1020.6  13.1    MM    MM   MM   MM    MM
2023 01 19 04 40 260  3.0  4.0    MM    MM    MM  MM 1020.6  13.3  14.3    MM   MM   MM    MM
2023 01 19 04 30 280  2.0  4.0    MM    MM    MM  MM 1020.6  13.4  14.3    MM   MM   MM    MM
2023 01 19 04 20 280  2.0  3.0   1.4    12   8.2 267 1020.6  13.5  14.3    MM   MM   MM    MM
2023 01 19 04 10 280  2.0  3.0   1.4    MM   8.2 267 1020.6  13.6  14.3    MM   MM   MM    MM
2023 01 19 04 00 290  2.0  3.0    MM    MM    MM  MM 1020.6  13.7  14.3    MM   MM +0.3    MM
2023 01 19 03 50 290  2.0  3.0   1.4    12   8.4 271 1020.7  13.6  14.3    MM   MM   MM    MM
2023 01 19 03 40 290  3.0  4.0    MM    MM    MM  MM 1020.8  13.6  14.4    MM   MM   MM    MM
2023 01 19 03 30 280  4.0  5.0    MM    MM    MM  MM 1021.0  13.6  14.3    MM   MM   MM    MM
2023 01 19 03 20 280  4.0  5.0   1.4    12   8.6 261 1021.0  13.5  14.4    MM   MM   MM    MM
2023 01 19 03 10 280  4.0  6.0   1.4    MM   8.6 261 1021.0  13.5  14.3    MM   MM   MM    MM
2023 01 19 03 00 280  4.0  6.0    MM    MM    MM  MM 1020.9  13.5  14.4    MM   MM +0.6    MM
2023 01 19 02 50 280  4.0  5.0   1.3    15   8.2 247 1020.9  13.5  14.4    MM   MM   MM    MM
2023 01 19 02 40 280  4.0  5.0    MM    MM    MM  MM 1020.9  13.4  14.4    MM   MM   MM    MM
2023 01 19 02 30 280  4.0  5.0    MM    MM    MM  MM 1020.8  13.3  14.4    MM   MM   MM    MM
2023 01 19 02 20 280  4.0  5.0   1.5    14   8.9 262 1020.6  13.3  14.4    MM   MM   MM    MM
2023 01 19 02 10 270  3.0  4.0   1.5    MM   8.9 262 1020.5  13.2  14.4    MM   MM   MM    MM
2023 01 19 02 00 270  3.0  4.0    MM    MM    MM  MM 1020.4  13.2  14.4    MM   MM +0.0    MM
2023 01 19 01 50 270  3.0  5.0   1.4    14   8.5 257 1020.4  13.2  14.4    MM   MM   MM    MM
2023 01 19 01 40 260  3.0  4.0   1.4    MM   8.5 257 1020.3  13.2  14.5    MM   MM   MM    MM
2023 01 19 01 30 260  3.0  5.0    MM    MM    MM  MM 1020.3  13.2  14.5    MM   MM   MM    MM
2023 01 19 01 20 260  3.0  4.0   1.2    13   8.1 262 1020.3  13.2  14.5    MM   MM   MM    MM
2023 01 19 01 10 260  3.0  4.0   1.2    MM   8.1 262 1020.3  13.2  14.5    MM   MM   MM    MM
2023 01 19 01 00 260  4.0  5.0    MM    MM    MM  MM 1020.3  13.3  14.5    MM   MM -0.3    MM
2023 01 19 00 50 260  4.0  6.0   1.3    14   8.1 275 1020.3  13.3  14.5    MM   MM   MM    MM
2023 01 19 00 40 270  4.0  5.0    MM    MM    MM  MM 1020.4  13.4  14.5    MM   MM   MM    MM
2023 01 19 00 30 270  4.0  5.0    MM    MM    MM  MM 1020.4  13.5  14.5    MM   MM   MM    MM
2023 01 19 00 20 270  3.0  4.0   1.3    13   8.3 267 1020.3  13.6  14.4    MM   MM   MM    MM
2023 01 19 00 10 270  3.0  4.0    MM    MM    MM  MM 1020.3  13.6  14.6    MM   MM   MM    MM
2023 01 19 00 00 280  3.0  5.0    MM    MM    MM  MM 1020.3  13.7  14.6    MM   MM -0.7    MM
2023 01 18 23 50 290  3.0  4.0   1.2    13   7.8 267 1020.3  13.6  14.6    MM   MM   MM    MM
2023 01 18 23 40 290  3.0  4.0    MM    MM    MM  MM 1020.3  13.6  14.6    MM   MM   MM    MM
2023 01 18 23 20 290  3.0  4.0   1.4    13   7.9 269 1020.3  13.7  14.7    MM   MM   MM    MM
2023 01 18 23 10 290  3.0  4.0    MM    MM    MM  MM 1020.3  13.8  14.7    MM   MM   MM    MM
2023 01 18 23 00 290  2.0  3.0    MM    MM    MM  MM 1020.3  13.7  14.7    MM   MM -1.4    MM
2023 01 18 22 50 290  2.0  3.0   1.4    13   7.8 268 1020.3  13.7  14.7    MM   MM   MM    MM
2023 01 18 22 40 290  2.0  3.0    MM    MM    MM  MM 1020.4  13.6  14.7    MM   MM   MM    MM
2023 01 18 22 30 280  2.0  3.0    MM    MM    MM  MM 1020.4  13.6  14.8    MM   MM   MM    MM
2023 01 18 22 20 270  2.0  3.0   1.4    13   8.1 260 1020.4  13.6  14.8    MM   MM   MM    MM
2023 01 18 22 10 260  2.0  3.0   1.4    MM   8.1 260 1020.5  13.6  14.8    MM   MM   MM    MM
2023 01 18 22 00 270  2.0  3.0    MM    MM    MM  MM 1020.5  13.9  14.8    MM   MM -1.8    MM
2023 01 18 21 50 260  1.0  2.0   1.2    14   7.5 260 1020.5  14.0  14.7    MM   MM   MM    MM
2023 01 18 21 40 250  1.0  2.0    MM    MM    MM  MM 1020.5  14.0  14.7    MM   MM   MM    MM
2023 01 18 21 30  MM  0.0  1.0    MM    MM    MM  MM 1020.6  14.4  14.7    MM   MM   MM    MM
2023 01 18 21 20  MM  0.0  0.0   1.4    13   7.9 259 1020.7  14.5  14.6    MM   MM   MM    MM
2023 01 18 21 10  MM  0.0  1.0   1.4    MM   7.9 259 1020.8  14.4  14.6    MM   MM   MM    MM
2023 01 18 21 00  MM  0.0  1.0    MM    MM    MM  MM 1020.9  14.4  14.6    MM   MM -1.1    MM
2023 01 18 20 50  MM  0.0  1.0   1.5    14   7.6 267 1021.1  14.2  14.5    MM   MM   MM    MM
2023 01 18 20 40  MM  0.0  1.0   1.5    MM   7.6 267 1021.1  14.1  14.5    MM   MM   MM    MM
2023 01 18 20 30  MM  0.0  1.0    MM    MM    MM  MM 1021.2  14.1  14.5    MM   MM   MM    MM
2023 01 18 20 20 110  1.0  2.0   1.3    13   7.0 269 1021.4  13.7  14.4    MM   MM   MM    MM
2023 01 18 20 10 100  1.0  2.0   1.3    MM   7.0 269 1021.5  13.5  14.4    MM   MM   MM    MM
2023 01 18 20 00 100  1.0  3.0    MM    MM    MM  MM 1021.7  13.3  14.4    MM   MM +0.4    MM
2023 01 18 19 50 110  2.0  3.0   1.5    16   7.3 253 1021.7  13.2  14.4    MM   MM   MM    MM
2023 01 18 19 40 120  2.0  3.0    MM    MM    MM  MM 1021.9  13.2  14.3    MM   MM   MM    MM
2023 01 18 19 30 120  2.0  4.0    MM    MM    MM  MM 1022.0  13.1  14.3    MM   MM   MM    MM
2023 01 18 19 20 110  3.0  4.0   1.4    15   7.0 240 1022.0  13.1  14.3    MM   MM   MM    MM
2023 01 18 19 10 110  3.0  4.0    MM    MM    MM  MM 1022.2  13.1  14.3    MM   MM   MM    MM
2023 01 18 19 00 110  3.0  5.0    MM    MM    MM  MM 1022.4  13.1  14.3    MM   MM +2.1    MM
2023 01 18 18 50 120  3.0  4.0   1.5    11   6.9 268 1022.4  13.0  14.3    MM   MM   MM    MM
2023 01 18 18 40 120  3.0  5.0    MM    MM    MM  MM 1022.4  13.0  14.3    MM   MM   MM    MM
2023 01 18 18 30 110  4.0  5.0    MM    MM    MM  MM 1022.4  13.0  14.3    MM   MM   MM    MM
